Date;Identifiant;Genre;Annee_diplome;Type_formation;Filiere;Situation;Secteur;Nature_contrat;France;Region;Pays;Anciennete;Nom_entreprise;Taille_entreprise;Departement;Intitule_poste;Secteur_activite;Salaire_annuel;Responsabilite_hierarchique;Responsabilite_budget;Responsabilite_equipe;Responsabilite_projet;Satisfaction_globale;Saitisfaction_relations;Satisfaction_salaire;Satisfaction_autonomie;Satisfaction_localisation
08/03/2018 17:35;1788460045238170    ;Homme;2017;Initiale;IG;Activite;Prive;CDI;France;ile-de-France;;5;Meritis;250_4999;Etudes et developpement en systemes d'information ;Ingenieur developpement;Activites financieres et d'assurance;38000;NON;NON;NON;OUI;4;5;3;4;3
09/03/2018 15:26;1777059846996580    ;Homme;2017;Initiale;MAT;Activite;Prive;CDI;France;Occitanie;;2;Alten Sud Ouest;5000_;Qualite, securite, s?rete de fonctionnement ;Ingenieur Qualite Programme A350;Industrie automobile, aeronautique, navale, ferroviaire;31000;NON;NON;NON;OUI;4;3;2;5;5
14/03/2018 16:00;1817047782834380    ;Homme;2017;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;
14/03/2018 16:15;1868316565723330    ;Homme;2017;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;
09/03/2018 06:34;1788414806499560    ;Femme;2017;Initiale;MAT;Activite;Prive;CDI;France;Occitanie;;5;Alten ;5000_;Production - Exploitation ;;Societes de conseil, bureaux d'etudes;28000;NON;NON;NON;OUI;4;4;3;4;4
29/04/2018 19:54;1788468022230090    ;Homme;2017;Professionalisation;MAT;Activite;Public;CDD;France;Occitanie;;6;INRA Montpellier;5000_;Recherche experimentale ;Ingenieur d'etudes;Industrie agroalimentaire ;26000;NON;NON;NON;OUI;4;3;2;4;5
06/04/2018 20:08;1788742468660480    ;Homme;2017;Initiale;MAT;Volontariat;;;;;;;;;;;;;;;;;;;;;
13/03/2018 15:45;1894480386646310    ;Femme;2017;Initiale;MAT;Etudes;;;;;;;;;;;;;;;;;;;;;
08/03/2018 21:43;1813820751836070    ;Homme;2017;Initiale;MAT;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;6;SOM Mediterranee;5000_;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur etudes soudeur;Societes de conseil, bureaux d'etudes;32500;NON;NON;NON;OUI;4;5;4;5;5
12/03/2018 14:05;1766828031937710    ;Homme;2017;Initiale;MAT;Recherche;;;;;;;;;;;;;;;;;;;;;
08/03/2018 21:25;1793784660602810    ;Homme;2017;Initiale;MAT;Volontariat;;;;;;;;;;;;;;;;;;;;;
19/03/2018 14:32;1788410839633160    ;Homme;2017;Initiale;MAT;Recherche;;;;;;;;;;;;;;;;;;;;;
08/03/2018 19:47;1794579283898940    ;Homme;2017;Initiale;MAT;Activite;Prive;CDI;France;ile-de-France;;4;Gexpertise Monitoring ;20_49;Production - Exploitation ;Assistant Chef de Projet;Construction, BTP;40000;OUI;NON;OUI;OUI;3;3;5;3;3
13/03/2018 07:37;1857533979676060    ;Femme;2017;Initiale;MAT;Activite;Prive;CDD;France;ile-de-France;;4;Ponticelli;250_4999;Methodes, controle de production, maintenance;Ingenieur soudage et controles;Industrie pharmaceutique;34000;NON;NON;NON;NON;3;5;2;2;2
12/03/2018 17:33;1788530287304060    ;Homme;2017;Initiale;MAT;Recherche;;;;;;;;;;;;;;;;;;;;;
15/03/2018 08:58;1783100854322520    ;Femme;2017;Initiale;MAT;Activite;Prive;CTT;France;Occitanie;;5;Airbus Defence and Space;5000_;Materiaux et procedes ;Ingenieur materiaux ;Autres secteurs ;33000;NON;OUI;NON;OUI;5;4;4;4;3
10/03/2018 13:56;1767372926026850    ;Homme;2017;Initiale;MAT;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;2;Asymptote project management;50_249;Administration, gestion, finance, comptabilite ;Ingenieur gestion de projet ;Autres activites specialisees, scientifiques et techniques;33000;NON;NON;NON;OUI;4;5;4;3;5
09/03/2018 18:04;1782921154332610    ;Homme;2017;Initiale;MI;These;;;;;;;;;;;;;;;;;;;;;
09/03/2018 14:23;1794332564639310    ;Homme;2017;Professionalisation;MI;Activite;Prive;CDI;France;Occitanie;;7;Systratec;_10;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur Mecanique;Autres secteurs ;26000;NON;NON;NON;NON;1;5;2;4;5
08/03/2018 17:24;1775940845738490    ;Homme;2017;Initiale;MI;Etudes;;;;;;;;;;;;;;;;;;;;;
14/03/2018 16:34;1857533990210840    ;Femme;2017;Initiale;MI;Activite;Prive;CDI;France;Occitanie;;6;Altran;5000_;Assistance technique;;Industrie automobile, aeronautique, navale, ferroviaire;40000;NON;NON;NON;NON;1;5;3;4;5
09/03/2018 12:01;1788692298075560    ;Homme;2017;Initiale;MI;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;1;Cabinet ERIC;10_19;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur mecanique en bureau d'etudes;Construction, BTP;33410;NON;OUI;NON;OUI;5;4;4;5;4
08/03/2018 17:32;1783292944879190    ;Homme;2017;Initiale;MI;These;;;;;;;;;;;;;;;;;;;;;
09/03/2018 14:11;1882421156299700    ;Homme;2017;Initiale;MI;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;6;Abylsen Sud;250_4999;Commercial(e) (dont ingenieur(e) d'affaire) ;Ingenieur d'affaires;Societes de conseil, bureaux d'etudes;45000;OUI;OUI;OUI;NON;1;5;5;5;5
08/03/2018 17:37;1789078743052160    ;Homme;2017;Initiale;MI;These;;;;;;;;;;;;;;;;;;;;;
08/03/2018 18:15;1775261297609710    ;Femme;2017;Professionalisation;MI;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;6;DAVIDSON PACA;250_4999;Production - Exploitation ;Pilote d'evolution;Recherche-developpement scientifique;33000;NON;NON;NON;NON;3;5;4;3;3
22/03/2018 09:59;1783483995976280    ;Homme;2017;Apprentissage;MSI;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;6;IREM France;250_4999;Bureau d'etudes;Ingenieur d'etudes ;Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements;39000;NON;OUI;NON;OUI;5;5;4;4;5
13/03/2018 23:21;1788635920274000    ;Homme;2017;Apprentissage;MSI;Activite;Prive;CDI;France;Occitanie;;6;;10_19;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur d'etudes;Autres industries (bois, imprimerie, fabrication, reparation et installation de machines et d'equipements, ...);28800;NON;NON;NON;NON;5;5;4;4;5
09/03/2018 13:47;1768095949487950    ;Homme;2017;Apprentissage;MSI;Etudes;;;;;;;;;;;;;;;;;;;;;
23/03/2018 14:14;1793993174453520    ;Homme;2017;Apprentissage;MSI;Activite;Prive;CDD;France;Bourgogne-Franche-Comte;;6;Framatome;5000_;Recherche experimentale ;Ingenieur R&D Soudage;energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne);;OUI;OUI;OUI;OUI;4;5;3;4;2
12/03/2018 18:01;1789582997205270    ;Homme;2017;Apprentissage;MSI;Etudes;;;;;;;;;;;;;;;;;;;;;
09/03/2018 17:40;1816751190430000    ;Femme;2017;Initiale;ENR;Activite;Prive;CDI;Etranger;;Maroc;2;Masen;50_249;Suivi des travaux- realisation ;Ingenieur projet realisation ;energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne);;NON;NON;NON;NON;3;4;4;2;4
21/03/2018 18:51;1798761120459530    ;Femme;2017;Initiale;GBA;Recherche;;;;;;;;;;;;;;;;;;;;;
14/03/2018 15:21;1782921034569700    ;Homme;2017;Apprentissage;MSI;Etudes;;;;;;;;;;;;;;;;;;;;;
12/03/2018 06:19;1888404484035290    ;Homme;2017;Initiale;STE;Volontariat;;;;;;;;;;;;;;;;;;;;;
10/03/2018 09:46;1889049454965750    ;Femme;2017;Initiale;STE;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;6;Groupe SAE;20_49;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Chargee d'etudes;Production et distribution d'eau assainissement, gestion des dechets et depollution;;NON;NON;NON;OUI;3;5;2;4;5
14/03/2018 14:49;1889049477373780    ;Femme;2017;Initiale;STE;Activite;Public;CTT;France;Auvergne-Rhone-Alpes;;3;Centre d'Ingenierie Hydraulique - EDF;5000_;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur environnement;energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne);;NON;NON;NON;OUI;5;5;5;5;5
08/03/2018 18:37;1767911677127430    ;Homme;2017;Initiale;STE;Activite;Prive;CDI;Etranger;;Suisse;6;SGI INGENIERIE;20_49;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur d'etudes en hydraulique urbaine;Production et distribution d'eau assainissement, gestion des dechets et depollution;61000;OUI;NON;NON;NON;5;5;5;4;5
09/03/2018 14:15;1782333055995110    ;Femme;2017;Initiale;STE;Volontariat;;;;;;;;;;;;;;;;;;;;;
09/03/2018 13:08;1788524684447960    ;Femme;2017;Initiale;STE;Activite;Prive;CDD;France;Occitanie;;9;Veolia eau ;5000_;Assistance technique;Chargee d'etudes Et de projets ;Production et distribution d'eau assainissement, gestion des dechets et depollution;27874;NON;NON;NON;OUI;4;5;4;4;5
08/03/2018 17:55;1875413937800860    ;Femme;2017;Initiale;STE;Activite;Prive;CDD;France;Nouvelle-Aquitaine;;2;Federation de la Charente-Maritime pour la Peche et la Protection du Milieu Aquatique;10_19;Pole ingenierie des milieux aquatiques;chargee de mission milieux aquatiques;Agriculture, sylviculture et peche ;;NON;NON;NON;NON;4;5;2;4;2
18/03/2018 16:36;1788522931505030    ;Homme;2017;Initiale;STE;Activite;Prive;CDI;France;Occitanie;;6;SAUR;5000_;Production - Exploitation ;Ingenieur Reporting;Production et distribution d'eau assainissement, gestion des dechets et depollution;30000;NON;NON;NON;OUI;4;4;3;4;3
09/03/2018 09:19;1776094903038990    ;Femme;2017;Initiale;STE;Activite;Prive;CDI;;;;;;;;;;;;;;;;;;;
10/03/2018 16:32;1793784763902670    ;Homme;2017;Initiale;STE;Activite;Public;CDD;France;Hauts-de-France;;1;Metropole Europeenne de Lille;250_4999;;Conducteur de travaux - ouvrages eaux pluviales;Production et distribution d'eau assainissement, gestion des dechets et depollution;18000;NON;NON;NON;OUI;4;4;4;4;3
14/03/2018 14:51;1783551669029900    ;Homme;2017;Initiale;STE;Activite;Prive;CDI;France;ile-de-France;;6;IRIS conseil;50_249;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur charge d'etudes;Societes de conseil, bureaux d'etudes;;NON;OUI;NON;OUI;3;5;4;3;3
08/03/2018 19:55;1788414814359190    ;Femme;2017;Initiale;STE;Recherche;;;;;;;;;;;;;;;;;;;;;
08/03/2018 18:23;1767833242749510    ;Homme;2017;Initiale;STE;Activite;Prive;CDD;France;Occitanie;;4;Artelia;250_4999;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur responsable de mission;Societes de conseil, bureaux d'etudes;28600;OUI;NON;NON;OUI;4;5;4;4;5
08/03/2018 18:50;1776629965327550    ;Homme;2017;Initiale;STE;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;7;Realites Environnement;20_49;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur en hydraulique;Autres secteurs ;26500;OUI;NON;NON;OUI;5;5;3;4;5
08/03/2018 17:59;1789022971236640    ;Homme;2017;Initiale;STE;Activite;Prive;CTT;France;Occitanie;;4;GAXIEU;50_249;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur d'etudes;Societes de conseil, bureaux d'etudes;30000;NON;NON;NON;NON;3;4;3;3;1
23/03/2018 14:15;1798711447134060    ;Femme;2017;Initiale;STE;Activite;Prive;CDI;France;Occitanie;;2;Pure environnement ;20_49;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur charge d'etudes en AEP et hydraulique ;Recherche-developpement scientifique;24612;NON;NON;NON;OUI;1;5;3;3;3
08/03/2018 18:16;1794779475018530    ;Femme;2017;Initiale;STE;Activite;Prive;CDI;France;Occitanie;;1;G2C ingenierie;50_249;Etudes - Conseil et expertise (autre qu'informatique);Ingenieure hydraulique ;Autres activites specialisees, scientifiques et techniques;;OUI;OUI;NON;OUI;;4;3;3;3
09/03/2018 21:59;1882920793866040    ;Homme;2017;Apprentissage;EGC;Activite;Prive;CDD;France;Provence-Alpes-Cote d'Azur;;6;EIFFAGE GENIE CIVIL - Agence Mediterrannee;5000_;Production - Exploitation ;INGeNIEUR TRAVAUX;Construction, BTP;36000;OUI;OUI;OUI;OUI;3;4;4;4;3
01/04/2018 05:28;1793838395539780    ;Femme;2017;Apprentissage;EGC;Sans activite volontairement;;;;;;;;;;;;;;;;;;;;;
13/03/2018 12:53;1767833231783100    ;Femme;2017;Apprentissage;EGC;Activite;Prive;CDI;France;Nouvelle-Aquitaine;;3;EDF - DIPDE;5000_;Methodes, controle de production, maintenance;INGENIEUR GENIE CIVIL;energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne);38000;OUI;OUI;OUI;OUI;;5;4;4;3
17/03/2018 15:27;1783551662142720    ;Homme;2017;Apprentissage;EGC;Recherche;;;;;;;;;;;;;;;;;;;;;
08/03/2018 18:09;1788410788041650    ;Homme;2017;Apprentissage;EGC;Activite;Prive;CDI;France;Occitanie;;4;PRIMA GROUPE;10_19;Autre service ou departement;Ingenieur etudes et travaux;Construction, BTP;30000;NON;OUI;OUI;OUI;5;5;4;5;5
09/03/2018 15:00;1783429148215880    ;Homme;2017;Apprentissage;EGC;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;1;Aptiskills;50_249;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur conseil ;Societes de conseil, bureaux d'etudes;37000;NON;OUI;OUI;OUI;4;4;3;4;4
15/03/2018 11:59;1788522924813040    ;Homme;2017;Initiale;GBA;Activite;Prive;CDD;France;Auvergne-Rhone-Alpes;;0;Delifrance;250_4999;Production - Exploitation ;Technicien production;Industrie agroalimentaire ;28600;OUI;OUI;OUI;OUI;1;4;4;4;4
15/03/2018 09:26;1782333639834270    ;Femme;2017;Initiale;GBA;These;;;;;;;;;;;;;;;;;;;;;
09/03/2018 10:35;1775569932483610    ;Homme;2017;Initiale;GBA;Activite;Prive;CDD;Etranger;;Suisse;1;Nestle Research Center;5000_;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Research Assistant;Industrie agroalimentaire ;75000;NON;NON;OUI;OUI;4;5;5;3;5
12/03/2018 18:31;1782462668826500    ;Femme;2017;Initiale;GBA;Activite;Prive;CTT;France;Bretagne;;7;FLAVOCEAN filiale R&D du groupe PROVA;50_249;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur R&D;Industrie agroalimentaire ;33500;NON;OUI;NON;OUI;5;5;4;4;4
21/03/2018 09:47;1767827769134300    ;Femme;2017;Initiale;GBA;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;6;Propos'Nature;20_49;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Responsable de projets R&D;Industrie chimique;24000;NON;NON;NON;OUI;4;4;3;4;5
14/03/2018 16:53;1789246012863790    ;Femme;2017;Professionalisation;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
09/03/2018 12:20;1788516821411240    ;Femme;2017;Initiale;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
08/03/2018 20:51;1776615827637770    ;Femme;2017;Professionalisation;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
11/03/2018 10:37;1798529029776330    ;Homme;2017;Apprentissage;MSI;Etudes;;;;;;;;;;;;;;;;;;;;;
09/03/2018 10:29;1788414700944440    ;Femme;2017;Initiale;GBA;Recherche;;;;;;;;;;;;;;;;;;;;;
15/03/2018 19:36;1782332213856140    ;Femme;2017;Professionalisation;GBA;Activite;Prive;CDD;France;Provence-Alpes-Cote d'Azur;;4;Laboratoire sur M&L;250_4999;Qualite, securite, s?rete de fonctionnement ;Charge qualite amelioration continue;Industrie chimique;35000;NON;NON;NON;NON;1;5;5;4;3
10/03/2018 21:21;1789142416248660    ;Femme;2017;Initiale;GBA;Activite;Prive;CDI;France;Occitanie;;1;Languedoc salaisons;10_19;Qualite, securite, s?rete de fonctionnement ;Assistante qualite;Industrie agroalimentaire ;21550;NON;NON;NON;OUI;1;4;0;4;3
09/03/2018 13:09;1783483879051640    ;Femme;2017;Professionalisation;GBA;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;6;FIRMENICH;5000_;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Natural Extracts Developer;Industrie chimique;40000;NON;NON;NON;OUI;5;5;4;5;5
18/03/2018 10:41;1776626247486660    ;Femme;2017;Initiale;GBA;Activite;Prive;CDD;France;Auvergne-Rhone-Alpes;;2;;50_249;Qualite, securite, s?rete de fonctionnement ;;Industrie agroalimentaire ;22000;NON;NON;NON;OUI;4;4;3;4;3
18/03/2018 14:42;1883067313533930    ;Femme;2017;Initiale;GBA;Activite;Public;CDD;France;ile-de-France;;4;Candia;250_4999;Qualite, securite, s?rete de fonctionnement ;Ingenieur Qualite Client International;Industrie agroalimentaire ;30550;;;OUI;OUI;4;4;2;5;3
14/03/2018 17:47;1789023084728820    ;Femme;2017;Initiale;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
08/03/2018 17:41;1782592364663810    ;Femme;2017;Professionalisation;GBA;Activite;Prive;CDD;France;Grand Est;;7;Eurial Ultra-Frais ;250_4999;Production - Exploitation ;Ingenieure Production ;Industrie agroalimentaire ;30550;NON;NON;NON;OUI;4;5;3;4;2
26/03/2018 20:28;1782332086092190    ;Femme;2017;Initiale;GBA;Activite;Prive;CDD;France;Auvergne-Rhone-Alpes;;7;JLB Developpement;5000_;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Responsable Recherche & Developpement;Industrie agroalimentaire ;;NON;NON;NON;OUI;4;5;3;3;5
08/03/2018 17:59;1775640685813790    ;Femme;2017;Professionalisation;GBA;Activite;Prive;CDI;France;Occitanie;;6;IMPAC Ingenierie - Groupe MPA;50_249;Production - Exploitation ;Clinical Supply Packaging Manager;Industrie pharmaceutique;38160;NON;OUI;NON;OUI;4;4;3;4;3
12/03/2018 09:36;1782977170103270    ;Homme;2017;Initiale;GBA;Activite;Prive;CDD;France;Auvergne-Rhone-Alpes;;6;Capfruit;50_249;Methodes, controle de production, maintenance;Ingenieur process/methodes;Industrie agroalimentaire ;31700;NON;NON;NON;NON;1;5;2;5;2
20/03/2018 20:40;1767833412260590    ;Homme;2017;Initiale;MI;Activite;Prive;CTT;Etranger;;Suisse;13;patek philippe la chaux de fonds;20_49;Methodes, controle de production, maintenance;ingenieur charge de process;Autres industries (bois, imprimerie, fabrication, reparation et installation de machines et d'equipements, ...);;;OUI;NON;OUI;3;4;5;5;3
14/03/2018 20:09;1758523132419240    ;Homme;2017;Initiale;MAT;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;5;ASSYSTEM Technologies;5000_;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur materiaux et ACV;Industrie automobile, aeronautique, navale, ferroviaire;32000;NON;NON;NON;OUI;4;5;3;3;5
14/03/2018 17:53;1794332569537410    ;Homme;2017;Professionalisation;MI;Recherche;;;;;;;;;;;;;;;;;;;;;
08/03/2018 18:09;1782661106976820    ;Homme;2017;Initiale;MI;Activite;Prive;CDI;France;ile-de-France;;8;Scalian Alyotech;250_4999;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur d'etude;Autres activites specialisees, scientifiques et techniques;32500;NON;NON;NON;OUI;3;4;3;3;2
14/03/2018 16:53;1742932406541910    ;Homme;2017;Initiale;MEA;Activite;Prive;CDI;France;ile-de-France;;1;ALSTOM Transport;5000_;Informatique industrielle et technique ;Ingenieur Logiciel;Transports (Services);36000;NON;NON;NON;OUI;5;5;3;4;4
15/03/2018 14:36;1889743523247860    ;Homme;2017;Initiale;MEA;Recherche;;;;;;;;;;;;;;;;;;;;;
14/03/2018 21:58;1788746977637810    ;Homme;2017;Initiale;MAT;Activite;Prive;CDD;Etranger;;Bresil;1;Embraer;5000_;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Chercheur ;Industrie automobile, aeronautique, navale, ferroviaire;84000;NON;NON;NON;NON;5;5;3;4;4
14/03/2018 23:42;1794190718918920    ;Homme;2017;Initiale;STE;Activite;Prive;CDI;France;Occitanie;;1;SAUR;5000_;Etudes / Travaux;Ingenieur Etudes / Travaux;Production et distribution d'eau assainissement, gestion des dechets et depollution;35000;NON;OUI;NON;OUI;1;5;5;5;4
14/03/2018 22:14;1876502131424770    ;Homme;2017;Initiale;MEA;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;17;SITES;250_4999;Methodes, controle de production, maintenance;Ingenieur electronique;Societes de conseil, bureaux d'etudes;31000;NON;NON;NON;OUI;4;5;2;2;4
12/03/2018 10:54;1767641909135970    ;Homme;2017;Apprentissage;MSI;Etudes;;;;;;;;;;;;;;;;;;;;;
08/03/2018 17:46;1789583114713810    ;Homme;2017;Initiale;MEA;These;;;;;;;;;;;;;;;;;;;;;
14/03/2018 14:50;1883551375283220    ;Homme;2016;Initiale;MEA;Recherche;;;;;;;;;;;;;;;;;;;;;
08/03/2018 17:33;1788522869361690    ;Homme;2016;Initiale;MEA;Activite;Prive;CDI;France;ile-de-France;;11;Bertrandt;250_4999;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Pilote Validation;Industrie automobile, aeronautique, navale, ferroviaire;33500;OUI;NON;NON;NON;4;5;2;4;3
12/03/2018 23:47;1775263968331510    ;Homme;2016;Initiale;MEA;Activite;Prive;CDI;France;Occitanie;;10;Viveris;50_249;Etudes et developpement en systemes d'information ;Data analyst;Societes de conseil, bureaux d'etudes;30000;NON;NON;NON;NON;4;5;4;4;4
18/03/2018 14:26;1768183681473490    ;Homme;2016;Initiale;MEA;Recherche;;;;;;;;;;;;;;;;;;;;;
08/03/2018 17:52;1768367524438020    ;Homme;2016;Initiale;MEA;Activite;Prive;CDI;Etranger;;Irlande;18;Intel Corporation;5000_;Informatique industrielle et technique ;Pre/Post-Silicon Validation Engineer;Industrie des technologies de l'Information et de la Communication (TIC);41094;NON;NON;NON;NON;4;4;5;3;4
09/03/2018 13:46;1757617280501340    ;Homme;2016;Initiale;MEA;Activite;Prive;CDD;Etranger;;Australie;1;RODE Microphones;50_249;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Embedded Software Engineer;Autres secteurs ;31722;NON;NON;NON;NON;5;4;2;4;5
21/03/2018 15:31;1789196359781300    ;Homme;2016;Initiale;MEA;Sans activite volontairement;;;;;;;;;;;;;;;;;;;;;
08/03/2018 22:28;1783297923299510    ;Homme;2016;Initiale;MEA;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;10;Staubli Faverges;250_4999;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur Logiciel;Autres activites specialisees, scientifiques et techniques;;NON;NON;NON;OUI;5;5;5;4;5
08/03/2018 17:43;1882421169635880    ;Femme;2016;Initiale;MEA;Activite;Prive;CDD;France;Provence-Alpes-Cote d'Azur;;4;Axyn Robotique;_10;Informatique industrielle et technique ;Developpement d'une solution de navigation autonome;Industrie des technologies de l'Information et de la Communication (TIC);30000;NON;NON;NON;NON;5;5;3;4;5
08/03/2018 19:25;1783297988373250    ;Homme;2016;Initiale;MEA;Activite;Prive;CDD;France;Auvergne-Rhone-Alpes;;2;Eaton Cooper;250_4999;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur charge d'etude R&D;Autres industries (bois, imprimerie, fabrication, reparation et installation de machines et d'equipements, ...);34000;NON;NON;NON;OUI;4;5;4;4;4
08/03/2018 17:51;1793786671051110    ;Homme;2016;Initiale;MEA;These;;;;;;;;;;;;;;;;;;;;;
14/03/2018 20:12;1776106957262200    ;Homme;2016;Initiale;MEA;These;;;;;;;;;;;;;;;;;;;;;
08/03/2018 17:28;1767193880992300    ;Homme;2016;Initiale;MEA;Activite;Prive;CDI;France;Pays de la Loire;;14;Elsys Design;250_4999;Informatique industrielle et technique ;Ingenieur logiciel embarque bas niveau;Societes de conseil, bureaux d'etudes;32000;NON;NON;NON;OUI;4;5;3;4;1
30/04/2018 17:23;1776166978309990    ;Femme;2015;Initiale;GBA;Activite;Prive;CDI;France;Normandie;;2;Lesaffre ingredients services;50_249;Production - Exploitation ;ingenieur production sechage industriel;Industrie agroalimentaire ;32000;OUI;NON;OUI;OUI;4;4;3;4;3
11/03/2018 14:34;1793838194320470    ;Femme;2016;Initiale;GBA;Activite;Prive;CDI;France;Grand Est;;12;Alsace Lait;50_249;Achats, approvisionnements, logistique ;Planificateur - ordonnanceur;Industrie agroalimentaire ;30000;NON;NON;NON;OUI;3;5;3;5;5
25/03/2018 19:33;1783039467983410    ;Femme;2016;Initiale;GBA;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;4;Prosol;50_249;Qualite, securite, s?rete de fonctionnement ;Ingenieur Qualite;Commerce;27000;NON;NON;NON;NON;4;4;3;4;4
27/04/2018 12:59;1782592354372700    ;Femme;2016;Initiale;GBA;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;16;;50_249;Qualite, securite, s?rete de fonctionnement ;QHSE Coordinator;Industrie chimique;50000;NON;NON;NON;OUI;1;5;4;4;5
16/03/2018 14:58;1788516592358550    ;Femme;2016;Initiale;GBA;Activite;Prive;CDI;France;ile-de-France;;2;Grands Moulins de Paris;250_4999;Marketing;Chef de produit;Industrie agroalimentaire ;31200;NON;NON;NON;OUI;1;4;3;4;5
14/03/2018 17:17;1888516386336950    ;Femme;2016;Initiale;GBA;Activite;Prive;CDI;France;Hauts-de-France;;10;Chateau blanc ;250_4999;Production - Exploitation ;Chef d'equipe ;Industrie agroalimentaire ;25920;OUI;NON;OUI;OUI;4;4;3;3;1
09/03/2018 14:34;1775257602685030    ;Femme;2016;Apprentissage;GBA;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;11;l'occitane en provence ;250_4999;Achats, approvisionnements, logistique ;Responsable d'equipe;Industrie chimique;40000;OUI;NON;OUI;OUI;5;5;4;5;4
08/03/2018 22:31;1899261169113090    ;Femme;2016;Initiale;GBA;Activite;Public;CDI;France;Nouvelle-Aquitaine;;18;Lindt & Spr?ngli ;5000_;Production - Exploitation ;Chef d'equipe;Industrie agroalimentaire ;;OUI;NON;OUI;OUI;3;3;3;3;2
08/03/2018 18:28;1776615758564050    ;Femme;2016;Professionalisation;GBA;Activite;Prive;CDI;France;ile-de-France;;7;Alcon;250_4999;Affaires reglementaires;Chargee de materio/pharmaco-vigilance;Industrie pharmaceutique;35000;NON;NON;NON;OUI;5;5;5;5;3
09/03/2018 10:29;1767472951760580    ;Homme;2016;Initiale;ENR;Recherche;;;;;;;;;;;;;;;;;;;;;
09/03/2018 11:22;1782649831753210    ;Homme;2016;Initiale;ENR;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;17;CAP VERT ENERGIE;50_249;Bureau d'etudes ;Ingenieur etudes photovoltaique;energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne);35000;NON;OUI;NON;OUI;5;5;4;5;5
11/03/2018 23:38;1794779518200290    ;Femme;2016;Initiale;ENR;Activite;Prive;CDI;France;Occitanie;;15;Bouygues immobilier;250_4999;Ma?trise d'ouvrage ;Responble technique realisation; Activites immobilieres;40000;NON;OUI;OUI;OUI;4;4;4;4;3
